Name	Date	TweetCount
Robert Sprague	20220104	2
Errol Webber	20220104	4
Robert Vaillancourt	20220104	31
Toby Ann Stavisky	20220104	1
Michelle Hinchey	20220104	1
Monica Stabbert	20220104	1
Kwame Raoul	20220104	1
Andrew W. Gould	20220104	1
Anna Kaplan	20220104	1
Darren Jackson	20220104	1
Jay Schroeder	20220104	1
Carol Blood	20220104	3
Jon Baron	20220104	4
Mike Garcia	20220104	3
Larry Sharpe	20220104	1
Peter Franchot	20220104	2
Catherine C. O'Malley	20220104	2
Rochelle Garza	20220104	7
Derek Schmidt	20220104	3
Lauren Kuby	20220104	1
Adam Fischer	20220104	1
Jared Polis	20220104	1
Angelito Tenorio	20220104	3
David Fennell	20220104	1
John Milhiser	20220104	3
Adam Jarchow	20220104	1
Beto O'Rourke	20220104	95
Adrian Fontes	20220104	2
Michelle Lujan Grisham	20220104	3
Frederic Schultz	20220104	37
John Marsh Tyson	20220104	1
Lauren Boebert	20220104	33
Janet T. Mills	20220104	4
Steve Chabot	20220104	1
Frank LaRose	20220104	68
John Mannion	20220104	1
Leroy Comrie	20220104	2
Lee Zeldin	20220104	6
Lanhee Chen	20220104	1
Janet Dudding	20220104	1
Peter Harckham	20220104	5
Frank Hughes Jr.	20220104	7
Jason Martin	20220104	8
Angie Lauritsen	20220104	1
Wes Moore	20220104	3
Brenda Nelson-Porter	20220104	13
Cindy Maxwell-Ostdiek	20220104	7
Steve Carlson	20220104	101
Gary Rabine	20220104	3
Darren Bailey	20220104	2
Diana DiZoglio	20220104	3
Charles Calenda	20220104	19
Shirley Weber	20220104	3
Will Ainsworth	20220104	3
Lawrence Wasden	20220104	2
John Thurston	20220104	1
Phil Weiser	20220104	2
Wes Allen	20220104	1
George P. Bush	20220104	1
Lou Leon Guerrero	20220104	3
Roxanne Persaud	20220104	3
Dan Patrick	20220104	4
Quentin Palfrey	20220104	2
Gillian Battino	20220104	1
Betsy Johnson	20220104	4
Sheila Reid-Shaver	20220104	3
George Borrello	20220104	1
Andrew Giuliani	20220104	2
Jeff Jackson	20220104	4
Liz Cheney	20220104	76
Tim Baxter	20220104	3
Josh Shapiro	20220104	38
Anna Valencia	20220104	6
James Gisondi	20220104	7
Tom Suozzi	20220104	9
Charles Van Morgan	20220104	1
Lisa Guzman	20220104	1
Paul Gosar	20220104	9
Joseph Griffo	20220104	3
Luis Daniel Muñoz	20220104	2
Kirk Penner	20220104	1
Joe Lombardo	20220104	1
Eric Lesser	20220104	6
Nancy Pelosi	20220104	52
David Gregory	20220104	1
Bennie Thompson	20220104	131
Kristi L. Noem	20220104	1
Stuart Dornan	20220104	2
Ellen Weaver	20220104	1
David Shestokas	20220104	1
Nancy Navarro	20220104	6
Glenn Hegar	20220104	2
Tom Demmer	20220104	6
Josh Kaul	20220104	1
Brad Little	20220105	1
Gordana Schifanelli	20220105	11
Shirley Weber	20220105	5
Phil Weiser	20220105	5
Andrew Giuliani	20220105	5
Derrick Van Orden	20220105	18
Clyde Vanel	20220105	1
Lawrence Wasden	20220105	1
Donald Davis	20220105	2
Dan Patrick	20220105	4
Matt Birk	20220105	27
Donovan Fenton	20220105	1
Gary Rabine	20220105	3
Kris Kobach	20220105	19
Lanhee Chen	20220105	3
Steve Carlson	20220105	122
Tyler Harper	20220105	1
Stacey Abrams	20220105	49
Sergio Alcubilla	20220105	3
Doug Mastriano	20220105	18
Christian Amato	20220105	7
Frank Hughes Jr.	20220105	3
Diana DiZoglio	20220105	1
Dawn Grove	20220105	1
Mitchell Robinson	20220105	28
Angie Lauritsen	20220105	4
Mack Miller	20220105	1
Mark Ronchetti	20220105	3
Skyler Johnson	20220105	1
Michelle Siri	20220105	3
Eric Lesser	20220105	1
Pamela Helming	20220105	1
Gillian Battino	20220105	2
Cindy Maxwell-Ostdiek	20220105	7
Thomas Quiter	20220105	6
Kathy Hochul	20220105	6
Daniel Uhlfelder	20220105	54
Stephanie Trussell	20220105	2
Taylor Sappington	20220105	1
Karen DuBois-Walton	20220105	1
Aruna Miller	20220105	2
Patty Durand	20220105	3
Kimberly Yee	20220105	1
Luke Warford	20220105	4
Beto O'Rourke	20220105	146
Daphne Jordan	20220105	6
Matt Salmon	20220105	6
Michael Stading	20220105	1
Bee Nguyen	20220105	7
Lou Leon Guerrero	20220105	2
Deirdre Dickson-Gilbert	20220105	1
Nellie Gorbea	20220105	5
David Perdue	20220105	5
Kandiss Taylor	20220105	8
Frederic Schultz	20220105	23
Diego Morales	20220105	3
Rachel Hunt	20220105	2
Pete Stauber	20220105	1
Lauren Boebert	20220105	67
Cheryl Stephens	20220105	8
Chris Dempsey	20220105	1
Michelle Ugenti-Rita	20220105	3
Neil Breslin	20220105	2
Anna Valencia	20220105	4
Henry McMaster	20220105	3
Deidre DeJear	20220105	6
Frank LaRose	20220105	4
Rey Herrera	20220105	2
Karoline Leavitt	20220105	5
Stefano Forte	20220105	15
Timothy Lang Sr.	20220105	2
Elise Stefanik	20220105	30
Larry Sharpe	20220105	5
Richard Hudson	20220105	2
Timothy M. Kennedy	20220105	3
Mike Garcia	20220105	1
Peter Franchot	20220105	1
Tyler Lee	20220105	3
Tami Gouveia	20220105	13
Glenn Hegar	20220105	4
Sheila Reid-Shaver	20220105	25
Pam Whitaker	20220105	1
Kari Lake	20220105	29
Lauren Kuby	20220105	6
David Fennell	20220105	1
Patrick Testin	20220105	1
Matt Gaetz	20220105	39
Terri Pickens Manweiler	20220105	3
Mark Gordon	20220105	1
Lee Zeldin	20220105	2
Steve Sisolak	20220105	11
Ken Paxton	20220105	17
Pat Dowell	20220105	8
Marco Battaglia	20220105	11
Kristi L. Noem	20220105	1
Darren Bailey	20220105	5
Anna Kaplan	20220105	12
Peter Oberacker	20220105	1
Marilyn Dondero Loop	20220105	6
Drew Wrigley	20220105	3
Nikki Fried	20220105	2
Ben Clark	20220105	7
Gretchen Whitmer	20220105	9
George P. Bush	20220105	2
Anthony Bland	20220105	1
Themis Klarides	20220105	3
Chris Sununu	20220105	1
Gavin Newsom	20220105	7
Tim Echols	20220105	3
Rebecca Bell-Metereau	20220105	2
Letitia James	20220105	38
Elijah Reichlin-Melnick	20220105	2
Paul Pate	20220105	1
Dana Nessel	20220105	2
Betsy Johnson	20220105	3
Mariannette Miller-Meeks	20220105	7
Paul Gosar	20220105	5
Delilah Barrios	20220105	9
Patrick Gallivan	20220105	1
Marco Lopez	20220105	2
Lisa Cano Burkhead	20220105	1
Lisa Barnes	20220105	1
Bob Stefanowski	20220105	4
Kevin Rinke	20220105	4
Christine Drazan	20220105	4
Kevin Nicholson	20220105	1
Errol Webber	20220105	12
Toby Ann Stavisky	20220105	1
Thomas O'Mara	20220105	6
Tom Demmer	20220105	1
Susana Mendoza	20220105	6
Linda Lee Tarver	20220105	12
Kevin Stitt	20220105	4
Tony Vargas	20220105	2
Randy Feenstra	20220105	2
Kristopher Dahir	20220105	1
Steve Marshall	20220105	2
Eric Toney	20220105	2
Geoff Diehl	20220105	2
Bennie Thompson	20220105	142
Anthony Sabatini	20220105	11
Matthew DePerno	20220105	1
Heidi Drygas	20220105	2
Christina Bohannan	20220105	1
Tim Baxter	20220105	3
Lacy Cooper	20220105	1
Ammon Bundy	20220105	3
Paul Sand	20220105	7
Leroy Comrie	20220105	2
Tony Evers	20220105	6
Lance Christensen	20220105	6
Reginald Bolding	20220105	1
Gary Votour	20220105	7
Andy Matthews	20220105	1
Dianna Ploss	20220105	2
Pamela Pugh	20220105	14
Michael L. Fitzgerald	20220105	2
Heidi Ganahl	20220105	1
Quentin Palfrey	20220105	3
Peter Harckham	20220105	12
Tim Grady	20220105	2
Andrea Stewart-Cousins	20220105	39
Tyler Cappel	20220105	1
Liz Cheney	20220105	32
Mark Finchem	20220105	1
Rachel May	20220105	3
Cindy Axne	20220105	4
Marjorie Taylor Greene	20220105	65
Dee Watson	20220105	9
Kelly Schulz	20220105	4
Luis Daniel Muñoz	20220105	4
Fabian Donate	20220105	4
Michelle Lujan Grisham	20220105	2
Tudor Dixon	20220105	2
Maritza Bond	20220105	4
Rebecca Kleefisch	20220105	6
Ralph Rebandt	20220105	1
Kelly Krout	20220105	1
Kyle Yudes	20220105	2
Destiny Scott Wells	20220105	1
Daniel Patterson	20220105	5
Ashley Hinson	20220105	3
Shelley Mayer	20220105	4
Mike Tipping	20220105	2
Cynthia Mendes	20220105	4
Tom Suozzi	20220105	6
Douglas F. Gansler	20220105	2
Patrick Starnes	20220105	1
Deb Goldberg	20220105	1
Annette Taddeo	20220105	28
Kim Crockett	20220105	1
Nancy Pelosi	20220105	31
Ned Lamont	20220105	16
Greg Abbott	20220105	34
Michael Trimble	20220105	1
Sarah Huckabee Sanders	20220105	2
Jay Kleberg	20220105	1
Jinny Suh	20220105	1
David Varnam	20220105	1
Ryan Graham	20220105	7
Charlie Bailey	20220105	2
Brian Kemp	20220105	12
Charlie Crist	20220105	28
Rochelle Garza	20220105	2
John Barge	20220105	3
John McCollister	20220105	24
John Cavanaugh	20220105	5
Rob Sand	20220105	2
Brian Kavanagh	20220105	2
Ron DeSantis	20220105	16
Stuart Dornan	20220105	2
Josh Shapiro	20220105	33
Brad Raffensperger	20220105	16
John Mannion	20220105	6
James Clyburn	20220105	3
Natalie Bruno	20220105	1
Steve Chabot	20220105	4
Michele Fiore	20220105	1
David Shestokas	20220105	3
Dave Yost	20220105	2
Brooke Elizabeth Lierman	20220105	2
Natasha Marcus	20220105	1
Nan Whaley	20220105	10
Jim Pillen	20220105	4
Jon Husted	20220105	4
Wes Allen	20220105	1
Joe Jaworski	20220105	18
Wilton Simpson	20220105	1
Michelle Hinchey	20220105	2
Janet T. Mills	20220105	4
Scott Fitzpatrick	20220105	2
Dawn Buckingham	20220105	2
Jocelyn Benson	20220105	12
Catherine C. O'Malley	20220105	1
Alexi Giannoulias	20220105	2
Rob Astorino	20220105	5
John Liu	20220105	1
Will Ainsworth	20220105	8
Robert Ortt	20220105	7
Abigail Spanberger	20220105	2
Sean Scanlon	20220105	2
Adrian Fontes	20220105	1
Jeremy Cooney	20220105	4
Yuh-Line Niou	20220105	30
Zephyr Teachout	20220105	18
Jared Polis	20220105	3
Derek Schmidt	20220105	1
Julie Pickren	20220105	1
Robert Vaillancourt	20220105	17
Wes Moore	20220105	6
Jesse Sullivan	20220105	10
Jerrold Nadler	20220105	20
Sarah Stogner	20220105	4
J.B. Pritzker	20220105	3
Juliana Stratton	20220105	6
Susan Hays	20220105	1
Alessandra Biaggi	20220105	25
Jen Jordan	20220105	12
John Milhiser	20220105	2
John Macco	20220105	1
Joseph Griffo	20220105	1
Abraham Hamadeh	20220105	20
Jamaal Bailey	20220105	3
Jesse Gibson	20220105	20
Nancy Navarro	20220105	1
Roxanne Persaud	20220105	2
Richard Sessoms	20220105	6
Jon Baron	20220105	5
Joshua Green	20220105	1
Jena Griswold	20220105	1
Sara Rodriguez	20220105	1
Jason Martin	20220105	2
Juan Juárez	20220105	3
Brenda Nelson-Porter	20220105	4
Alisha Thomas Searcy	20220105	2
James Michael Bowers	20220105	2
Joseph Addabbo	20220105	1
Joy Hofmeister	20220105	2
Vittoria Fariello	20220105	3
Brian Dahle	20220105	1
Julie Ellsworth	20220105	1
Ashwani Jain	20220105	2
Ilhan Omar	20220105	8
Alex Cornwallis	20220105	1
Burt Jones	20220105	1
Russell Diamond	20220105	5
Jeff Jackson	20220105	6
Joe Biden	20220105	187
Ayanna Pressley	20220105	2
Charles Calenda	20220105	3
Joe Lombardo	20220105	1
Scott Schwab	20220105	2
JB Smiley Jr.	20220105	2
James Gisondi	20220105	26
Julia Salazar	20220105	3
Jill Tokuda	20220105	1
Jumaane Williams	20220105	8
Ricky Dale Harrington Jr.	20220105	1
Malia Cohen	20220106	1
Gretchen Whitmer	20220106	3
Julia Salazar	20220106	1
Paul Gosar	20220106	4
Fabian Donate	20220106	3
Chris Sununu	20220106	2
Mark Finchem	20220106	1
Amy Loudenbeck	20220106	1
Sherry Menor-McNamara	20220106	1
Lisa Cano Burkhead	20220106	3
Lisa Barnes	20220106	1
Juan Juárez	20220106	2
John Barge	20220106	4
Zephyr Teachout	20220106	27
Daniel Uhlfelder	20220106	70
Andrew Giuliani	20220106	3
Sonia Chang-Diaz	20220106	1
Keith Faber	20220106	1
Susana Mendoza	20220106	14
Lawrence Wasden	20220106	1
Adrian Fontes	20220106	3
J.B. Pritzker	20220106	6
Mike Tipping	20220106	1
Burt Jones	20220106	3
Cori Villegas	20220106	1
Kay Ivey	20220106	2
Ayanna Pressley	20220106	9
Juliana Stratton	20220106	4
Jay Chaudhuri	20220106	13
Heidi Drygas	20220106	1
Jocelyn Benson	20220106	17
Jeff Jackson	20220106	1
Sara Rodriguez	20220106	2
Ashley Hinson	20220106	4
Michelle Hinchey	20220106	1
Kelly Krout	20220106	4
James Clyburn	20220106	3
Stephanie Trussell	20220106	5
Cisco Aguilar	20220106	1
Rebecca Bell-Metereau	20220106	13
Adam Jarchow	20220106	1
Rob Astorino	20220106	2
Wilton Simpson	20220106	5
Ron DeSantis	20220106	25
Steve Simon	20220106	2
Gavin Newsom	20220106	10
Kelly Schulz	20220106	4
Taylor Sappington	20220106	3
Maura Healey	20220106	2
Jeremy Cooney	20220106	1
Tim Mathern	20220106	2
Eric Toney	20220106	1
Steve Carlson	20220106	91
Rebecca Kleefisch	20220106	4
Vittoria Fariello	20220106	1
Patrick Starnes	20220106	1
Ken Paxton	20220106	7
Peggy Flanagan	20220106	2
Matthew DePerno	20220106	6
Elijah Reichlin-Melnick	20220106	1
Brandon Davis	20220106	1
Doug Mastriano	20220106	2
Cindy Axne	20220106	8
Susan Hays	20220106	7
Moira McCabe	20220106	6
Ashwani Jain	20220106	2
Greg Abbott	20220106	24
Terri Pickens Manweiler	20220106	2
Jamaal Bailey	20220106	1
Jesse Sullivan	20220106	3
Anna Kaplan	20220106	6
John Mannion	20220106	9
Mark Ronchetti	20220106	2
Tina Kotek	20220106	1
Ashley B. Moody	20220106	22
Randy Feenstra	20220106	1
Clark Jolley	20220106	1
Kevin Stitt	20220106	3
Gary Votour	20220106	10
Sabina Matos	20220106	2
Rob Sand	20220106	8
Gordana Schifanelli	20220106	8
Shelley Mayer	20220106	4
Letitia James	20220106	42
James Sanders, Jr.	20220106	1
Andrea Stewart-Cousins	20220106	1
Joy Diaz	20220106	1
Marco Battaglia	20220106	4
Russell Diamond	20220106	7
Tony Evers	20220106	22
Deb Goldberg	20220106	1
Anthony Sabatini	20220106	16
Paul Pate	20220106	3
Stacey Abrams	20220106	96
Jen Jordan	20220106	27
Tim Echols	20220106	2
Mark Miloscia	20220106	1
Rachel May	20220106	3
Sarah Stogner	20220106	11
Frank LaRose	20220106	1
Nikki Fried	20220106	5
Kim Crockett	20220106	3
Joy Hofmeister	20220106	1
Lauren Kuby	20220106	1
Chelsea Clark	20220106	3
Charlie Crist	20220106	24
Tony Mattivi	20220106	1
Christine Drazan	20220106	4
Dawn Buckingham	20220106	1
Josh Shapiro	20220106	81
David Varnam	20220106	1
Tony Vargas	20220106	1
Sheila Reid-Shaver	20220106	13
Abraham Hamadeh	20220106	7
Themis Klarides	20220106	1
Steve Marshall	20220106	2
James Michael Bowers	20220106	3
Ray Sosa	20220106	1
JB Smiley Jr.	20220106	2
Linda Lee Tarver	20220106	1
Lance Christensen	20220106	4
Donald Davis	20220106	2
Mark Gordon	20220106	1
Cynthia Mendes	20220106	3
Pamela Pugh	20220106	7
Thomas O'Mara	20220106	9
Matt Birk	20220106	34
Kyle Sefcik	20220106	5
Ryan Graham	20220106	23
John Fredrickson	20220106	6
Gregg Amore	20220106	2
Deirdre Dickson-Gilbert	20220106	1
Bob Stefanowski	20220106	1
Brian Kemp	20220106	13
Rodney Glassman	20220106	5
Delilah Barrios	20220106	2
Dana Nessel	20220106	45
Dee Watson	20220106	5
Kevin Rinke	20220106	1
Alexi Giannoulias	20220106	4
Kyle Yudes	20220106	2
Rachel Hunt	20220106	3
Robert Ortt	20220106	8
Errol Webber	20220106	25
Abigail Spanberger	20220106	11
Catherine C. O'Malley	20220106	1
Wes Allen	20220106	1
Kevin Nicholson	20220106	1
Dianna Ploss	20220106	3
Pamela Helming	20220106	1
Aaron Lieberman	20220106	1
Jinny Suh	20220106	3
Glenn Hegar	20220106	2
Chris Powell	20220106	4
Peter Harckham	20220106	7
Bennie Thompson	20220106	95
Andrew W. Gould	20220106	2
Jumaane Williams	20220106	4
Henry McMaster	20220106	3
Frederic Schultz	20220106	26
Patrick Gallivan	20220106	1
Joe Jaworski	20220106	18
Patricia Spearman	20220106	3
Larry Sharpe	20220106	8
Daphne Jordan	20220106	6
Kristi L. Noem	20220106	14
Rey Herrera	20220106	2
Kwame Raoul	20220106	1
Lee Zeldin	20220106	11
Maritza Bond	20220106	9
Karoline Leavitt	20220106	3
Michael Trimble	20220106	1
Sean Scanlon	20220106	1
Mitchell Robinson	20220106	78
Yuh-Line Niou	20220106	19
Michael L. Fitzgerald	20220106	1
Nellie Gorbea	20220106	6
Charlie Bailey	20220106	1
John McCollister	20220106	3
Nan Whaley	20220106	11
Anna Valencia	20220106	2
Tom Suozzi	20220106	6
Kathy Hochul	20220106	1
J. Gustavo Rivera	20220106	2
Julie Blaha	20220106	2
Maggie Toulouse Oliver	20220106	8
Helena Foulkes	20220106	3
Nancy Pelosi	20220106	69
George P. Bush	20220106	6
Matt Salmon	20220106	6
Michelle Lujan Grisham	20220106	2
James Gisondi	20220106	31
Brad Little	20220106	1
Shirley Weber	20220106	6
Joe Biden	20220106	353
Avery Bourne	20220106	3
George Dungan III	20220106	1
Skyler Johnson	20220106	5
Christian Amato	20220106	6
Derrick Van Orden	20220106	18
Ben Clark	20220106	5
Peter Franchot	20220106	4
Tyler Lee	20220106	7
Joe Cunningham	20220106	9
Jason Martin	20220106	2
Valerie Foushee	20220106	2
Jerrold Nadler	20220106	36
Elise Stefanik	20220106	20
Natalie Murdock	20220106	4
Brian Dahle	20220106	1
Jena Griswold	20220106	4
Alessandra Biaggi	20220106	10
Ned Lamont	20220106	36
Scott Schwab	20220106	1
Deidre DeJear	20220106	1
Neil Breslin	20220106	6
Toby Ann Stavisky	20220106	2
Rochelle Garza	20220106	8
Kandiss Taylor	20220106	5
Richard Sessoms	20220106	2
Kaiali'i Kahele	20220106	2
Angie Lauritsen	20220106	7
Latasha Fields	20220106	12
Cheryl Stephens	20220106	5
Pat Dowell	20220106	2
Diego Morales	20220106	3
John Milhiser	20220106	2
Elise Nieshalla	20220106	1
Beto O'Rourke	20220106	39
Frank Hughes Jr.	20220106	1
Stuart Dornan	20220106	1
Bee Nguyen	20220106	6
Daniel Patterson	20220106	8
David Shestokas	20220106	1
Holli Sullivan	20220106	2
Robert Vaillancourt	20220106	20
Steve Sisolak	20220106	11
Diana DiZoglio	20220106	3
Kari Lake	20220106	12
Stefano Forte	20220106	19
Ilhan Omar	20220106	24
Phil Weiser	20220106	15
Chris Dempsey	20220106	1
Machaela Cavanaugh	20220106	1
Jose M. Serrano	20220106	2
Karen DuBois-Walton	20220106	1
Brock Weber	20220106	1
David Perdue	20220106	2
Howie Morales	20220106	4
Aruna Miller	20220106	5
Brian Kavanagh	20220106	4
Destiny Scott Wells	20220106	13
Nakita Hemingway	20220106	2
Dominic Rapini	20220106	1
Annette Taddeo	20220106	11
Wes Moore	20220106	11
Cindy Maxwell-Ostdiek	20220106	3
Tim Grady	20220106	2
Zach Conine	20220106	3
Dan Patrick	20220106	6
Darren Bailey	20220106	4
Natasha Marcus	20220106	3
Matt Pinnell	20220106	1
Dave Yost	20220106	10
Paola Tulliani-Zen	20220106	1
Drew Wrigley	20220106	1
Vicky Cayetano	20220106	3
Heidi Ganahl	20220106	2
Natalie Bruno	20220106	1
Christina Bohannan	20220106	2
Kris Mayes	20220106	7
Eric Lesser	20220106	2
Quentin Palfrey	20220106	1
Lauren Boebert	20220106	42
Roxanne Persaud	20220106	3
Jon Baron	20220106	4
Matt Gaetz	20220106	180
Nancy Navarro	20220106	5
Jane Raybould	20220106	1
Marilyn Dondero Loop	20220106	2
Janet Dudding	20220106	1
Josh Kaul	20220106	4
Ammon Bundy	20220106	2
Kris Kobach	20220106	2
Tim Baxter	20220106	7
Tudor Dixon	20220106	5
Leroy Comrie	20220106	7
Tami Gouveia	20220106	8
Yolanda Flowers	20220106	2
Liz Cheney	20220106	30
Jon Husted	20220106	1
Reginald Bolding	20220106	1
Chris Pappas	20220106	2
Kathy Manning	20220106	1
Marjorie Taylor Greene	20220106	194
Derek Schmidt	20220106	8
Rushern Baker III	20220106	1
Paul Sand	20220106	3
Jim Pillen	20220106	2
Laura Montoya	20220106	1
Douglas F. Gansler	20220106	3
Mariannette Miller-Meeks	20220106	3
Austin Davis	20220106	1
Mike Naig	20220106	1
Steve Chabot	20220106	2
Marco Lopez	20220106	5
Charles Calenda	20220106	4
Fitz Johnson	20220106	1
Niel Petersen	20220106	3
Brad Raffensperger	20220106	18
Tyler Harper	20220106	1
Brooke Elizabeth Lierman	20220106	6
Drew Ferguson	20220107	1
Shelley Mayer	20220107	1
Lawrence Wasden	20220107	2
Natalie Murdock	20220107	3
Marco Battaglia	20220107	5
Jamaal Bailey	20220107	9
Leroy Comrie	20220107	2
Michele Fiore	20220107	1
David Shestokas	20220107	3
Brandon Davis	20220107	1
Jena Nelson	20220107	4
Jon Husted	20220107	3
Peter Oberacker	20220107	1
Kim Reynolds	20220107	1
Phil Weiser	20220107	5
Gordana Schifanelli	20220107	5
Clyde Vanel	20220107	1
Jay Chaudhuri	20220107	2
Peter Neronha	20220107	1
Nancy Navarro	20220107	6
Latasha Fields	20220107	16
Glenn Hegar	20220107	1
James Michael Bowers	20220107	2
Andrew Lanza	20220107	3
Marco Lopez	20220107	4
Matthew DePerno	20220107	4
Gillian Battino	20220107	1
Angie Lauritsen	20220107	6
Mark Miloscia	20220107	1
John Fredrickson	20220107	1
Lauren Kuby	20220107	7
Sonia Chang-Diaz	20220107	4
Christian Amato	20220107	4
Pamela Pugh	20220107	3
John Joseph Mercadante	20220107	1
Ron DeSantis	20220107	20
Tim Echols	20220107	1
Geoff Diehl	20220107	1
Nan Whaley	20220107	12
Joseph Griffo	20220107	2
Kris Kobach	20220107	6
Quentin Palfrey	20220107	2
Kristopher Dahir	20220107	2
Tom Suozzi	20220107	8
Terri Pickens Manweiler	20220107	1
Jose M. Serrano	20220107	1
Shirley Weber	20220107	2
George Borrello	20220107	2
Kyle Yudes	20220107	1
Michael L. Fitzgerald	20220107	1
Tim Grady	20220107	8
Brian Kemp	20220107	4
Robert Vaillancourt	20220107	7
Jocelyn Benson	20220107	9
Constance Every	20220107	1
Jim Pillen	20220107	2
Doug Wardlow	20220107	1
Rachel Hunt	20220107	1
Charlie Bailey	20220107	1
Jennifer Hicks	20220107	1
Lee Zeldin	20220107	13
Robert Ortt	20220107	16
Kwame Raoul	20220107	1
Leslie Rutledge	20220107	1
Kimi Cole	20220107	1
Peggy Flanagan	20220107	1
Douglas F. Gansler	20220107	5
Ryan Graham	20220107	10
Patrick Gallivan	20220107	2
Marjorie Taylor Greene	20220107	94
Niel Petersen	20220107	3
Steve Carlson	20220107	66
James Gisondi	20220107	49
Maritza Bond	20220107	3
Darren Bailey	20220107	1
Stefano Forte	20220107	8
Kristi L. Noem	20220107	29
Gavin Newsom	20220107	1
John Mannion	20220107	4
Natasha Marcus	20220107	1
Sheila Reid-Shaver	20220107	13
Kris Mayes	20220107	1
George P. Bush	20220107	2
Christine Drazan	20220107	3
Kristina Karamo	20220107	4
Dianna Ploss	20220107	2
Brenda Nelson-Porter	20220107	10
Frank Hughes Jr.	20220107	3
James Clyburn	20220107	1
Charlie Crist	20220107	20
Cynthia Mendes	20220107	1
Tom Demmer	20220107	4
Daniel Patterson	20220107	7
Josh Kaul	20220107	1
Jay Kleberg	20220107	1
Steve Chabot	20220107	2
Will Ainsworth	20220107	2
Kimberly Yee	20220107	2
Andrew W. Gould	20220107	1
Gladys Robinson	20220107	1
Josh Shapiro	20220107	74
Ben Vig	20220107	1
Anthony Sabatini	20220107	32
Zach Conine	20220107	2
Eric Lesser	20220107	5
Gary Rabine	20220107	5
Laura Montoya	20220107	1
Brad Raffensperger	20220107	12
Rushern Baker III	20220107	1
Skyler Johnson	20220107	7
Charles Calenda	20220107	4
Kathy Hoffman	20220107	2
Jesse Gibson	20220107	1
Ayanna Pressley	20220107	10
Tyler Harper	20220107	2
Sergio Alcubilla	20220107	3
Michael Trimble	20220107	1
Brian Kavanagh	20220107	4
Maggie Toulouse Oliver	20220107	3
Anna Valencia	20220107	6
Kathy Hochul	20220107	3
