Date	Name	Source	Tweets	TweetCount	SusDomainTweets	SusUserTweets	PeakIQR
20220311	Greg Abbott	SusUsers	Those jobs pay $7.25 an hour unless it's waiting tables then it $2.13 per hour. Don't forget Texas has an 8.75 per cent sales tax on everything. If you like Taxes you will love Texas.; Meanwhile, here on Planet Earth.; When you're done with thatmaybe check on kids being raped and sex trafficked in state-funded facilities.…; How much do you get from Saudi Aramco largest REFINERY in the US sitting on the Gulf Shore? Yet it gets th…; There is so much sh**coming from Texas. Lots of crazy people especially. Y’all better get out an…; We're trying. There was a multimillion dollar campaign for more extreme conservatives…; More real life victims of GOP hypocrisy of- they are so busy fighting fake war…; Texas to the rescue. A big drilling activity increase in Texas sent the U.S. rig count soaring 13 units higher to 663 f…; “We had to be investigating these cases,” the investigations supervisor said; .do you protect anyone but your donors?	20379.0	164.0	96.0	1.5
20220312	Michelle Lujan Grisham	SusUsers	Help me continue to deliver for New Mexico! Join our team - pitch in today and.; I know New Mexicans are struggling with rising prices. That’s why I signed landmark bipartisan tax cuts, putting money bac…; I know New Mexicans are struggling with rising prices. That’s why I signed landmark bipartisan tax cuts, putting money bac…	119.0	3.0	2.0	4.0
20220314	Beto O'Rourke	SusUsers	"Hereand enjoyed meeting - Yup!; They say don’t meet your heroes. Well today I did, and he was lovely!; We have to do everything we can to help getelected Governor of Texas.; Beto, No Border Walls, no guns and transgenders are not winning issues 🙄 ~ ~: ""Greg Abbott is targeting trans…; Meanwhile,stayed focused on protecting our right to vote.; State officials received reports of kids being sexually abused and trafficked in late January. More reports were made in…; Bingo! This situation in a government contracted (like Abbott approved that) facility got as…; Instead of Abbott's extreme, anti-democratic voter suppression agenda, we should pass online and same-day voter registrati…; This is a travesty. A travesty perpetuated by treacherous Republicans.; So… it’s easy to see who’s the real leader in Texas… it’s… it’s been that way for awhile n…"	16343.0	10.0	214.0	1.5
20220315	Josh Shapiro	SusUsers	"That feeling when you sign your own petition. ☺️Thank you. By circulating and signing petitions, you've gotten in the…; Per the most recent Trafalgar poll, Schmitt’s competitors are on a roll but Schmitt Greitens still trails, lacking wind in his sails. After Eric foughtby abusing his budget in court, he’s a candidate that few support.; You sure didnt protect the elderly during covid in PA. 5 states account for 40% of all covid deaths and th…; : *invited* to go hunting w/5 white men, murdered (6 chest, 1 mouth &amp; 2 buttocks) NO ARRESTS, claiming ""self defe…; Every eligible voter should be able to cast their ballot on Election Day — and that's why as Governor, I'll sign a bill…; Pennsylvania wouldn’t last a day without the women in our workforce.An honest day’s work deserves fair pay. It’s 2022…; Step 1. Legalize recreational marijuana.Step 2. Expunge the records of those with non-violent marijuana-related offens…; That feeling when you sign your own petition. ☺️Thank you. By circulating and signing petitions, you've gotten in the…; Higher office Schmitt set out to chase; for his efforts he’s in 2nd place. Eric’s campaigning scams are less liked than the Rams, so he’s sure to lose the Senate race. Zero momentum can we expect — Eric’s reputation’s sadly wrecked.; This race won't be easy — Pennsylvania is the most competitive swing state in the nation.The race is now officially on…"	2225.0	1.0	54.0	1.5
20220317	Brad Little	SusUsers	Will you be signing this vile piece of garbage?; No women?; Will you be signing this vile piece of garbage?	364.0	2.0	7.0	1.5
20220317	Lee Zeldin	SusUsers	Great evening in Buffalo speaking with Ukrainian Americans at the Dnipro Ukrainian Cultural Center where I participated in a…; SUNY Brockport’s decision to provide convicted cop-killer, Jalil Muntaqim, with a taxpayer funded platform is disgraceful, &amp;…; Rep. Lee Zeldin's campaign admits to sending voters false voting info; There is only one way to end bail reform, end anti-labor mandates and break the death grip criminals have on our streets.…; In NYC,&amp;players are being required by the city to get the COVID shot in order to play. This is lunacy &amp; rea…; You've got to see the responsereceived at thegame! Can a Republican really become the next…; Great evening in Buffalo speaking with Ukrainian Americans at the Dnipro Ukrainian Cultural Center where I participated in a…; Great evening in Buffalo speaking with Ukrainian Americans at the Dnipro Ukrainian Cultural Center where I participated in a…; 🚨More HUGE polling news for Team Zeldin! We've now opened up a massive 31 point lead over any potential GOP primary candidat…; SUNY Brockport’s decision to provide convicted cop-killer, Jalil Muntaqim, with a taxpayer funded platform is disgraceful, &amp;…	1254.0	2.0	24.0	1.5
20220318	Brian Kemp	SusUsers	Let us know if Kemp answers you. Then ask him about his silence on this one too.; Let us know if Kemp answers you. Then ask him about his silence on this one too.; Let us know if Kemp answers you. Then ask him about his silence on this one too.; Let us know if Kemp answers you. Then ask him about his silence on this one too.	309.0	1.0	10.0	1.5
20220318	Kandiss Taylor	SusUsers	"Hunter's laptop was also reported as ""misinformation"".; Hunter's laptop was also reported as ""misinformation"".; Wisconsin is getting closer to decertifying their 2020 election, Georgia should be first or follow right after"	2131.0	2.0	22.0	1.5
20220318	Ned Lamont	SusUsers	Oh, I know it won't disappear. Look at South Korea, they are now swimming…; We'll have a natural experiment soon enough. I read that BA2 cases are inc…; Oh, I know it won't disappear. Look at South Korea, they are now swimming…	458.0	3.0	11.0	4.0
20220320	Sarah Huckabee Sanders	SusUsers	You must read a different Bible than i do; Sarah endorsed drinking beer and shooting together in Arkansas on Thursday. In Dumas, a person died, children…; This is disgusting.Gun deaths are a major cause of death in this state and in the country, and you’re out…; Hours ago, at least 20 people were shot at a car show in Dumas, Arkansas, intended to raise funds for local education sc…; As a Christian, I am highly offended that you correlate God with a big sign for GUNS AND AMMO. I am not su…; You know you’re in God’s country when you can get a 12 pack and a 12 gauge shotgun at your neighborhood Edward’s Food Gi…; You should be proud. More guns!More guns killing more Arkansans.; Thoughts &amp; prayers from craven NRA-owned politicians likehaven’t prevented mass shootings &amp; gun violence…; You must read a different Bible than i do; You should be proud. More guns!More guns killing more Arkansans.	3840.0	5.0	31.0	4.0
20220321	Rebecca Kleefisch	SusUsers	Her hair always reminds me of the pelt of some animal that her husband shot; Why doeslook like a country music singer? Or, does she look more like a 1960 house wife? Why does she appear to be wearing a really bad wig? More importantly: Why does she give speeches under the flag of a violent racist militant group?; Why doeslook like a country music singer? Or, does she look more like a 1960 house wife? Why does she appear to be wearing a really bad wig? More importantly: Why does she give speeches under the flag of a violent racist militant group?; I don't want a cartoon character for governor!	1211.0	1.0	8.0	1.5
20220322	Katie Hobbs	SusUsers	It’s not just the temperatures that are heating up in Arizona, our race is too!But I need your help to make sure I’m on…; is trying to get rid of early voting that 80% of arizonians use.🔷They’re doing this because they know they ca…; Anyorofficials who usesORas public policy aka legislation theirneeds to have theirstatus‼️This is part of 26 U. S. Code §501 aka 501(c)3↙️Here is a complaint form↗️; It’s not just the temperatures that are heating up in Arizona, our race is too!But I need your help to make sure I’m on…; Let me make this crystal clear: as governor, I would veto any bill that came to my desk making it harder for eligible Arizo…; is trying to get rid of early voting that 80% of arizonians use.🔷They’re doing this because they know they ca…; ALL of theselaws is nothing butagainst; We’re facing historic droughts that are threatening our way of life in Arizona.We need an all-of-the-above approach that…; Our state is on the frontline of the fight to defend our freedom to vote.Arizonans know I didn’t back down in 2020—and t…; is trying to get rid of early voting that 80% of arizonians use.🔷They’re doing this because they know they ca…	1854.0	1.0	27.0	1.5
20220323	Richard Michael DeWine	SusUsers	Anti-abortion politicians likehave abused their authority to try to block Ohioans from accessing abortion care.…; Anti-abortion politicians likehave abused their authority to try to block Ohioans from accessing abortion care.…; They are truly lawless. Hiding their corruption is the only thing thatdo.; Ohio has almost gained as many jobs sincebecame President as it has lost sincebecame Governor.	636.0	1.0	21.0	1.5
20220324	Greg Abbott	SusUsers	“School choice” vouchers defeated in OK!…; Happyto all the puppies in the Lone Star State! Here are some throwback photos of our “puppy,” Panca…; Please read THIS 👇is covered by THIS 👇 THISapplies…; Please read THIS 👇is covered by THIS 👇 THISapplies…; Please read THIS 👇is covered by THIS 👇 THISapplies to the entire state of.; Please read THIS 👇is covered by THIS 👇 THISapplies…; Please read THIS 👇is covered by THIS 👇 THISapplies to the entire state of.; Please read THIS 👇is covered by THIS 👇 THISapplies…	2272.0	18.0	83.0	1.5
20220324	Kathy Hochul	SusUsers	We will hav…; We'…; This is so…; This, I'm grateful for the countless trailblazing New York women whose tenacity helped make storie…; This, I'm grateful for the countless trailblazing New York women whose tenacity helped make storie…; We second th…; This is so…; Can she…; After the last few years, we all understand the importance of choosing our governors wisely. Watch this excellent intervi…; They are a…	2191.0	3.0	58.0	4.0
20220324	Lee Zeldin	SusUsers	Tell me more please I’m so nervous; Oh yeah thousands of New York employees and more to come; Democrats have been taking New York and New York City down the wrong path for far too long. Read's op-ed in t…; Instead of giving celebrities a special exemption to NYC’s private sector COVID shot mandate, the government should just get…; Democrats have been taking New York and New York City down the wrong path for far too long. Read's op-ed in t…; LoL 🤣; Well they’re not accurate of course of tens of thousands of city workers under 2000 were put on leave or fired roughly; Instead of giving celebrities a special exemption to NYC’s private sector COVID shot mandate, the government should just get…; Much respect for the amazing effort ofregistering new voters in New York and across the country. So inspiring…; That is not true. I have never heard that. There is not one shred of evidence about that.	2421.0	1.0	40.0	3.0
20220324	Stacey Abrams	SusUsers	Atlanta — your energy and passion never cease to inspire me.; The energy of our supporters is unmatched.; Meanwhile,paid $58,000 in medical relief aid to Georgians burdened b…; Athens is ready for new leadership.; Thank you to the folks across Georgia and online who joined us for thetour. Together, we can — and will — b…; Today I got the chance to hear from folks of all ages who shared with me the different challenges they face. Thank you…; A study in Italy showed 80% reduction of Covid in schools with updated ventilation systems.is b…; With the passing of, the world has lost a brilliant, complex mind, a benevolent spirit and a woman of deep com…; Agree the only way for Republicans can wincheat…..I feel voters will find a way to get out the vote … Republicans just have to face they are do nothing party the party of lies and racism!!; With the passing of, the world has lost a brilliant, complex mind, a benevolent spirit and a woman of deep com…	2909.0	1.0	112.0	1.5
20220325	Ron DeSantis	SusUsers	Meanwhile… “ ’s relative silence on Russia and Ukraine may appeal in Florida, but it could also be the f…; I hope you are familiar with THIS statutes 👇 You are NOT exempt from THIS 👇 22 U. S. Code §611aka; Yes, Wonder ifKnows about this🎥 Clarence Thomas, Ron DeSantis Communicated Regularly, Emails ...; Don’t worry Ron DeSantis is not involved with any unethical behavior because he’s such a stand up Christian; Birds of a Feather; 👀; , if you think you're going to turn Florida blue, you've been! Take thatCrap back…; are fine with, as long as they're the ones doing the canceling. Whatever happened to the 1st Amendment &amp; respecting the Constitution? I guess they cherry pick the Constitution like they do the Bible.; Birds of a Feather; Meanwhile… “ ’s relative silence on Russia and Ukraine may appeal in Florida, but it could also be the f…	5233.0	3.0	34.0	1.5
20220326	Rob Astorino	SusUsers	All mandates need to end immediately and all who were fired need to be reinstated with back pay. The justification for m…	1785.0	1.0	6.0	1.5
20220327	David Perdue	SusUsers	"President Donald J. Trump, 45th President of the United States of America, Delivers Remarks at Trump Rally in Commerce, GA.…; You’re corrupt. We don’t need your Uber rich kind in our government.; 🚨Happening Now—in Commerce, Georgia!🇺🇸🦅; Newsmax's special coverage of Donald Trump's ""Save America"" Rally in Commerce, Georgia begins at 6:00PM ET, including: •…; President Trump's message to America🇺🇸 (His closing song tonight) Hold on, I'm comin' (Sam &amp; Dave) (2:36); President Donald J. Trump, 45th President of the United States of America, Delivers Remarks at Trump Rally in Commerce, GA.…; You’re corrupt. We don’t need your Uber rich kind in our government."	5174.0	3.0	28.0	1.5
20220330	David Perdue	SusUsers	". : “Brian Kemp cost us control of the U.S. Senate and Brian Kemp took 16 electoral votes away from Donald T…; If you mention Newt Gingrich you must follow this rule.; There’s a rule about Newt Gingrich that can not be ignored. Professorcame up with the rule and there are no exceptions. It’s the rule. 🤷‍♂️; ""Everyone at the Capitol, including lobbyists and companies, and everyone engaged in the Capitol, is behind. T…; its win-win for dems in Georgia, if Kemp wins the primar…; I'll admit, I am a bit split on which way I want this primary to…; We fired Perdue for a reason. He will not win. You need…; I guess they want to see Kemp lose to Stacie Abrams rather than Perdue l…; There’s a rule about Newt Gingrich that can not be ignored. Professorcame up with the rule and there are no exceptions. It’s the rule. 🤷‍♂️; We fired Perdue for a reason. He will not win. You need…"	750.0	4.0	15.0	1.5
20220330	Kathy Hochul	SusUsers	WTF?I live in NY and would like my tax dollars to go to children and family services not th…; I asked New York Governorabout being both a committed Catholic AND such a strong advocate for the right…; Here's an idea: .appoints as special prosecutors Pomerantz &amp; Dunne to take over and conti…; Gawd 💯; I asked New York Governorabout being both a committed Catholic AND such a strong advocate for the right…	3261.0	8.0	21.0	4.0
20220330	Stacey Abrams	SusUsers	I do believe in her.; you inspire me; 🚫David Perdue is NOT fit or suitable to be Governor of. 🚫Perdue is corrupt and racist. 💙Elect Stacey Abrams fo…; BE WISE do not get trapped ENSURE YOUR VOTE COUNTS 1.Register to vote 2.Match your ID to your address 3…; Columbus — thank you for showing up and showing your support.; My next Governor; BE WISE do not let Kemp &amp; Brad steal another election. 1. Verify the address on your ID match your Vot…; The right is so hopping mad aboutbeing cast as President of United Earth onIt’s reall…; BE WISE do not let Kemp &amp; Brad steal another election. 1. Verify the address on your ID match your Vot…; We finished ourtour, speaking to folks in 10 cities across our great state. And we're just getting started…	1485.0	3.0	87.0	1.5
20220331	Greg Abbott	SusUsers	Great progress is being made building the Texas border wall. We continue getting easements on land along the border wh…; Time is running out, and onlyhas the ability to ensure that Melissa Lucio’s life — marked throughout by pain…; I’m at the Port of Brownsville this afternoon to discuss the Texas economy &amp; issues facing the port industry. Join us l…; Ending Title 42 would be disastrous. It's obvious Biden doesn’t have a clue about how to stop the influx of illegal imm…; Great to tour Arca Continental’s magnificent production and distribution facility in Houston. They are one of the large…; That’s my Governor. 🇺🇸🇺🇸🙏🙏; No mention that the Refuge was a Christian organization. In the state that’s push…; Great to tour Arca Continental’s magnificent production and distribution facility in Houston. They are one of the large…; Opened in 2018 and cited 43 times?…; You aren't doing much to stop the invasion. How about you get tough and serious	9661.0	43.0	89.0	1.5
20220401	Lee Zeldin	SusUsers	"Unmask Our Toddlers! NYC should not appeal this judge’s ruling or keep this unscientific, abusive mandate. All remaining COV…; A Queens pizzeria owner &amp; his father jumped into action to protect a 61-yr-old woman being robbed &amp; became victims themselve…; Hochul should come out of hiding &amp; step in front of reporters TODAY to answer all the questions they have on many topics: Bu…; A Queens pizzeria owner &amp; his father jumped into action to protect a 61-yr-old woman being robbed &amp; became victims themselve…; This week, I announced my ""Honoring Our Veterans"" plan for New York. Check out this great coverage fromto lear…; Unmask Our Toddlers! NYC should not appeal this judge’s ruling or keep this unscientific, abusive mandate. All remaining COV…; Just heartbreaking. This senseless violence must end. We must reverse all the pro-criminal policies that 1-party rule has pu…; A NYS Supreme Court Judge just struck down NY Democrats’ hyper partisan Congressional, State Senate &amp; State Assembly gerryma…; Our veterans have put their lives on the line to protect us, &amp; Albany needs to do everything it can to protect them. My ""Hon…; New York’s cashless bail law needs to be totally overhauled. Enough with the weak, tiny tweaks to it. Many of the worst cash…"	747.0	2.0	23.0	1.5
20220402	Josh Shapiro	SusUsers	She looks very much like a member of Mike Flynn’s “Patriot Caucus.” Endorsed by Flynn’s guy Ma…; This is page 52 side 2 of Pruett's petition.; Wew boy. She was endorsed by Mastriano - he’s a member of Flynn’…; When Republicans in Harrisburg sought the personal, private information of nine million Pennsylvanians — I took them to…; add petition forgeries in PA to fraudulent candidates in Florida and you have Qpub Bingo h/t; 👀More Republican election fraud, this time in Pennsylvania. cc:; FyiDasha Pruett was born in Moscow, came to the states in 1980.; Monroe County representing pride, Pennsylvania, and. 💪; The person who collected the sigs on this page 52 has to sign/swear it's…; She looks very much like a member of Mike Flynn’s “Patriot Caucus.” Endorsed by Flynn’s guy Mastriano.	2826.0	1.0	98.0	1.5
20220404	Beto O'Rourke	SusUsers	🇺🇸VOTE IN NUMBERS TOO MASSIVE TO MANIPULATE 🇺🇸; We’re running this campaign for world-class schools. Instead of attacking our teachers, we'll have their backs. Instead o…; We can protect the Second Amendment while also protecting our fellow Texans from being shot up at concerts, in churches, i…; Georgetown would be great Please! It would be an honor to meet the man whom cared more about Texans durin…; Come on Texas sayVote forRemember when you were freezing + Beto made sure people had…; Remember when Abbott said he’d eliminate rape? Since he took office, the rate for solved rape cases has dropped by nearly…; “Pretty much tied”; We're going to get past Abbott's cruelty, incompetence, and corruption. Together, we're going to get Texas on the right…; Show up and vote BLUE!! VOTE; We really, really, really needas Governor of Texas.	27203.0	10.0	168.0	1.5
20220405	Brian Kemp	SusUsers	Callat: tel:+1-404-656-1776 ☎️ Tell him to keep Georgians safer by NOT signing…; RT if you think this should be's new campaign theme song. 🍑; No permit. No background check. 70% of Georgians oppose it and law enforcement has major concerns. But…; No permit. No background check. 70% of Georgians oppose it and law enforcement has major concerns. But…; No permit. No background check. 70% of Georgians oppose it and law enforcement has major concerns. But…	1042.0	4.0	15.0	4.0
20220405	Ron DeSantis	SusUsers	"What about obstruction ?; Is there anyone in the GOP that isn't committing crimes?; How much has their value dropped? Has he entirely screwed everyone’s retir…; Ash Williams, former executive director and chief investment officer for Fl…; they are not the only state; Ash Williams, former executive director and chief investment officer for Fl…; “Not everything was wrong with the ‘60 Minutes’ story on Florida Gov. Ron DeSantis and COVID-19 vaccines…; Thanks for the reminder.wasn't wrong, it wasn't a ""smear"" campaign, it was the truth. You are the worst Governor Florida has ever seen! The record will be set straight and the truth will come out. But not from you.; And I want a front row seat! Bring it!; “Not everything was wrong with the ‘60 Minutes’ story on Florida Gov. Ron DeSantis and COVID-19 vaccines…"	16305.0	14.0	80.0	4.0
20220407	Greg Abbott	SusUsers	Another week from hell for Texas firefighters as 192 wildfires burn throughout state. Thanks to the firefighters and fi…; That's a novel approach Ted. So what you and Greg are saying is that you're in favor of illegally trafficking migrants? Children too? Good to know.; You’re such a tool. What do you do that’s not just for show?; My take onpress conference yesterday; Good,. We will welcome them here in DC. And removing their cases out of Texas and the Fifth Circuit will only he…; My take onpress conference yesterday; You mean like Biden admin flying millions into our communities? Yes, everything Biden’s doing is illegal. They’re suppose to be detained. Biden’s in contempt of court refusing to send them back to MX as ordered.; This is disgusting.has been funding a facility that exploited sexually abused girls, and he had the nerve, t…; NEW: Gov.announces aggressive action to secure the border as President Biden ends Title 42 expulsions…; LMAO	34530.0	54.0	172.0	3.0
20220407	Kristi L. Noem	SusUsers	Family values party; CRT, Don't Say Gay,White supremacists,; Keeping to your principal; Yup; Keeping to your principal; CRT, Don't Say Gay,White supremacists,; PROGRAM ALERT 🚨:••••••W…; I know you are proud; PROGRAM ALERT 🚨:••••••W…; Says it all	1175.0	1.0	17.0	1.5
20220408	Jumaane Williams	SusUsers	TODAY! Join us; I'm running for Governor of New York. Without new, courageous, progressive leadership creating change, the way things…; I'm running for Governor of New York. Without new, courageous, progressive leadership creating change, the way things…	490.0	1.0	12.0	3.0
20220408	Sarah Huckabee Sanders	SusUsers	FREE-FOR-ALL:tears into Biden administration for allowing border crisis, applauds Texas’ plan to send illegal…; Meeting up with this fellow; Meeting up with this fellow	2647.0	2.0	13.0	1.5
20220409	Lee Zeldin	SusUsers	Incredible win tonight in Nassau County as Ari Brown becomes New York’s next State Assemblyman after crushing today’s Specia…; Everyone fired for refusing to get the COVID shot should get their jobs back with back pay. That includes our cops, our fire…; ⭐️⭐️⭐️⭐️⭐️; Insurrectionists don’t run states; The $220 billion, nine-day late state budget is the ugliest “big ugly” in NY history. My full statement:; Go away; Nice try, Lee, but this was a Republican seat that simply remained red. Not surprising at all — but you alr…; Repeal the SAFE Act!; Insurrectionists don’t run states; Incredible win tonight in Nassau County as Ari Brown becomes New York’s next State Assemblyman after crushing today’s Specia…	4921.0	2.0	29.0	3.0
20220409	Tudor Dixon	SusUsers	As an ER+ breast cancer survivor, my doctors and I discussed a hysterectomy. They told me the benefits did not outweigh the…; Lots of $$ being spent in therace, but nothing moves like a shout out from President Trump—he pushed…; The Biden administration is openly promoting the indoctrination, sexualization, &amp; mutilation of our school children.It’s…; As an ER+ breast cancer survivor, my doctors and I discussed a hysterectomy. They told me the benefits did not outweigh the…	7229.0	3.0	18.0	4.0
20220410	Charlie Crist	SusUsers	It was a honor to join theat Miami Beach Pride today! In Florida, we Say Gay!; Beat them with kindness?will talk withabout why he believes this is the key to defeating Ro…; .is greeted by the The Villages Democratic Club with a standing ovation and “Crist” chants from the crowd o…; Love seeing all my buddies at theGala tonight!…; cont.Primary 8/23/22 Nikki FriedFL GOV Charlie CristFL GOV Daniel Uhlfelder…; Sunday at 7:50 AM ET, I’m joiningon— tune in live!; Sunday at 7:50 AM ET, I’m joiningon— tune in live!; Beat them with kindness?will talk withabout why he believes this is the key to defeating Ro…; cont.Primary 8/23/22 Nikki FriedFL GOV Charlie CristFL GOV Daniel Uhlfelder…; It was a honor to join theat Miami Beach Pride today! In Florida, we Say Gay!	1820.0	13.0	30.0	1.5
20220410	Stacey Abrams	SusUsers	"Anchored by intellectual rigor, compassion and fortitude, Justice Ketanji Brown Jackson joins the U.S. Supreme Court and…; .seems to be the embodiment of the Mexican saying, ""A politician who is poor is a poor politician"".; 2/ Apr 1, 2022: h/tArticle focuses on Masha Drokova and Yuri Milner, but apparently ""👉Russian founders and technical talent"" abound in Silicon Valley👀👈.""Undisclosed sources of investment are common in Silicon Valley...; Anchored by intellectual rigor, compassion and fortitude, Justice Ketanji Brown Jackson joins the U.S. Supreme Court and…; 12/ ...(Interim Rule) 👉implementing its sweeping new authority👈 to block, unwind, or condition 'transactions' involving information and communications technology and services (ICTS) designed, developed, manufactured, or supplied by persons owned, controlled, or subject to...; Seems Jeffrey Epstein is the missing piece to the puzzle.. Never noticed before either about his publicist.; 13/ ...the jurisdiction of 'foreign adversaries,' (a foreign-adversary entity), including the Russian Federation (Russia)🇷🇺 and the People's Republic of China (China)🇨🇳. Under the new Interim Rule, Commerce has the power to block or impose conditions on...; 4/ ...or technical talent, which are abundant👀."" ""Legal experts expect the federal gov't to escalate its scrutiny of Russian money flowing into Silicon Valley, probably through a national security panel called the Committee on Foreign Investment in the United States (CFIUS)...; And to a lesser degree, but still important,reached thousands of Geo…; 21/ ...—risks violating the EAR and would be subject to BIS enforcement actions which could include substantial jail time, fines, loss of export privileges, or other restrictions. By preventing these aircraft from receiving any service, for example including from abroad..."	2493.0	1.0	101.0	1.5
20220412	Doug Mastriano	SusUsers	YIKES:GOP candidateis getting attacked by Republicans for (rightly!) supporting mail-in ballot…; Take a look at the options for. “Crackpots”like— a conspiracy theorist who bussed rioters to…; Take a look at the options for. “Crackpots”like— a conspiracy theorist who bussed rioters to…; YIKES:GOP candidateis getting attacked by Republicans for (rightly!) supporting mail-in ballot…	511.0	1.0	51.0	1.5
20220412	Josh Shapiro	SusUsers	Republicans in Harrisburg subpoenaed the personal, private information of nine million Pennsylvania voters for their sha…; Killing babies is a priority for you?; We're going to win this race by traveling everywhere, taking everyone along, and leaving nobody behind.; I wholeheartedly agree with Donald Trump. Vote for!; Midterm and local elections matter; Many Democrat states illegally changed voting laws, disregarding their legislatures and their state Constitutions, to allow questionable voting practices and Democrats now expect Americans to accept the results. They are all now lying to convince people there was no cheating.; Josh Shapiro is running for Governor of Pennsylvania &amp; intends to winNot only canwin the big battles &amp; solv…; I am the only candidate for Governor of Pennsylvania who will defend access to reproductive health care and abortion.T…; LMGDAO; You are under investigation too. When you point finger, four point back to you.	8359.0	5.0	87.0	1.5
20220412	Kevin Stitt	SusUsers	Oklahoma is rankedin education,in crime,in healthcare,in economy. Maybe ifhad his prioriti…; You ain’t kidding.; Active duty servicemembers &amp; military families in Oklahoma can no longer access abortion care in-state. Someone who signed u…; : Oklahoma Republicansignsnear-total abortion ban into law, abortion doctors will face up 10yrs i…; These pigs want to take women back to before we had any rights,it's pissing me off 😡It's M…; Gay and Trans children are far more likely to be abused, so let's normalize conversations about sexualit…; You ain’t kidding.; Gay and Trans children are far more likely to be abused, so let's normalize conversations about sexualit…; : Oklahoma Republicansignsnear-total abortion ban into law, abortion doctors will face up 10yrs i…	6597.0	39.0	16.0	4.0
20220413	Brian Kemp	SusUsers	No permit. No background check. 70% of Georgians oppose it and law enforcement has major concerns. But…; No permit. No background check. 70% of Georgians oppose it and law enforcement has major concerns. But…; Loose gun laws are a major reason why I won't vacation or travel for business t…; How it started. How it’s going.; .is now an accessory.; No permit. No background check. 70% of Georgians oppose it and law enforcement has major concerns. But…; Instead of providing Georgians with affordable health coverage through Medicaid expansion, GOPis…	1958.0	4.0	10.0	1.5
20220418	Josh Shapiro	SusUsers	Good morning, Pennsylvania! One month until Primary Election Day.Ready to win? Let's go.; There are 9 Republican candidates running for Governor of Pennsylvania. All of them would sign an abortion ban.I would…; My office uncovered decades of abuse by predator priests that took place in dioceses across Pennsylvania — and a cover u…; Da hilft leider kein Beichtstuhlbesuch gegen den starken Schwefelgeruch. Schmitt verliert ja ratzfatz im August: dritter Platz. Daraufhin wirft er schnell das Handtuch. Kommt er alsbald selbst hinter Gitter, genießt er das Blitzlichtgewitter. ⚖️📸👀; As Governor, I'll veto any bill that eliminates no-excuse vote-by-mail in Pennsylvania.; Der unehrliche Rechtsanwalt Schmitt teilte keine frohe Kunde mit. Manches Ungesunde entfuhr seinem Munde, da er höchstselbst das Virus vertritt. Recht und Medizin hat er verdreht weil er selber Verbrechen begeht.⚖️; As Governor, I'll veto any bill that eliminates no-excuse vote-by-mail in Pennsylvania.; With a chinstrap penguin Eric met in an unsettling love duet only 1 year ago. Back then how could folks know that his stale theatrics would beget both for schools and state agencies waste, as Roy’s open Senate seat he chased.; Political pundits say we can't protect our environment while strengthening our economy.They say it has to be one or th…; This is $7.25. Pennsylvania's minimum wage.I'm going to leave this here to remind everybody what we're fighting for: d…	5289.0	2.0	101.0	1.5
20220418	Rob Astorino	SusUsers	He is risen! Happy Easter and peace to all!; Our unelected governor has been an unmitigated disaster from Day 1. Every decisionhas made has been the w…; Our unelected governor has been an unmitigated disaster from Day 1. Every decisionhas made has been the w…; He is risen! Happy Easter and peace to all!; He is risen! Happy Easter and peace to all!; We don’t do coronations in NY. Nearly 90,000 rank/file Republicans signed petitions for other candidates. Fort…	164.0	3.0	8.0	1.5
20220421	Charlie Crist	SusUsers	Honored to earn the 2022Action Gun Sense Candidate distinction! As governor I'll fight to combat the gun v…; These maps cannot and will not stand. As governor, I will uphold the Voting Rights Act and fight to ensure equal and just…; Look into this banning math books to benefit one textbook company! “The Carlyle Group, a global investment firm, acquired Accelerate Learning on Dec. 20, 2018, according to the firm's website.” During that time, Virginia Gov. Glenn Youngkin was the co-CEO of the firm.; Learn more about our plan to reform marijuana ⬇️; You torpedoed your own campaign when you had so much support. What you did by suing Pres Biden is a GQP…; Follow the money. It ain’t hard. How much money did the publishers of the approved texts donate to DeSantis…; If you don't want the Democratic nominee for Florida governor to sue the Biden Administration, I suggest you support @…; Join Nancy Pelosi in supporting our campaign to restore common sense leadership to Florida.; thank you Governorfor coming to Tallahassee today to discuss the much needed legalization of recreation…; Fla law postpones teaching kindergarten thru 3rd grade children gender identity/sexual orientation materials Kids that young already have their hands full learning Language/Literacy &amp; some basic social skills, Give 'em a break, save gender identity transition lessons for later	22911.0	13.0	131.0	4.0
20220421	Ron DeSantis	SusUsers	"It’s fitting that the Free State of Florida was home to the ruling that unmasked millions of Americans on airplanes and…; Powerful stuff, and, fwiw, the right advice. Corporate America better re…; Every nurse in Florida received this email this morning.will just…; Hey FLORIDIANS, vote this piece of shitout in November!!!; Why would anyone vote for Republicans after this? They don’t care about the people, but them staying i…; Let's stop calling it a ""culture war"" and start calling it a total dest…; Sure he is if you're a straight, white, fundamentalist, 'Christian', nationalist, man, who doesn't believe in multi-culturalism, democracy, or separation of church &amp; state. Ron and today's GOP are christofacist theocrats. They want theocracy with Christian biblical law.; No he's punishing them because they halted funding to Republicans. Follow the money.; It’s fitting that the Free State of Florida was home to the ruling that unmasked millions of Americans on airplanes and…; is the latest Republican looking to raise taxes on millions of working families to pay for his c…"	14323.0	17.0	81.0	3.0
